ID,Region,Pct_Missing,Max_Gap_Weeks,Flagged
32471945,Brandenburg,8.040468583599573,1,False
40536003,Brandenburg,35.99574014909478,599,True
29463220,Brandenburg,50.26624068157615,895,True
33520966,Brandenburg,8.040468583599573,1,False
42520102,Brandenburg,72.25772097976571,1308,True
28410213,Brandenburg,9.318423855165069,9,False
32454665,Brandenburg,9.79765708200213,9,False
30464252,Brandenburg,11.448349307774228,57,True
26381003,Brandenburg,40.36208732694356,634,True
36532674,Brandenburg,8.732694355697552,7,False
38532839,Brandenburg,26.57082002129925,175,True
38539089,Brandenburg,10.223642172523961,33,False
32510209,Brandenburg,8.466453674121405,4,False
46489173,Brandenburg,37.69968051118211,530,True
28473110,Brandenburg,52.28966986155484,895,True
39549051,Brandenburg,9.052183173588926,21,False
31449211,Brandenburg,7.135250266240682,14,False
35442315,Brandenburg,13.099041533546327,39,False
38421593,Brandenburg,20.926517571884983,59,True
37511766,Brandenburg,12.35356762513312,48,False
29350026,Brandenburg,61.66134185303515,487,True
28473126,Brandenburg,58.94568690095847,477,True
38532837,Brandenburg,31.576144834930776,379,True
30491504,Brandenburg,8.20021299254526,2,False
34402790,Brandenburg,13.578274760383385,117,True
42519042,Brandenburg,66.40042598509052,182,True
33437091,Brandenburg,8.626198083067091,5,False
31509218,Brandenburg,28.38125665601704,356,True
33520968,Brandenburg,2.5026624068157615,3,False
38394500,Brandenburg,84.82428115015975,1565,True
31449220,Brandenburg,72.63045793397231,1255,True
29360016,Brandenburg,14.962726304579341,58,True
37451902,Brandenburg,8.20021299254526,3,False
28410225,Brandenburg,9.052183173588926,9,False
42456032,Brandenburg,70.234291799787,665,True
29350021,Brandenburg,37.22044728434505,586,True
40441015,Brandenburg,24.334398296059636,236,True
46478043,Brandenburg,40.57507987220447,79,True
40490513,Brandenburg,38.65814696485623,62,True
37530420,Brandenburg,8.466453674121405,5,False
28438014,Brandenburg,9.584664536741213,10,False
31502055,Brandenburg,9.318423855165069,7,False
31419709,Brandenburg,9.850905218317358,9,False
34512423,Brandenburg,8.519701810436635,5,False
31464705,Brandenburg,49.78700745473908,839,True
36432300,Brandenburg,60.063897763578275,1009,True
35459952,Brandenburg,8.67944621938232,5,False
45496000,Brandenburg,71.8849840255591,1338,True
28430020,Brandenburg,77.36954206602769,8,True
31471812,Brandenburg,8.732694355697552,13,False
40441041,Brandenburg,35.56975505857295,447,True
38431551,Brandenburg,12.300319488817891,18,False
37532740,Brandenburg,9.052183173588926,9,False
33455021,Brandenburg,12.83280085197018,48,False
32419851,Brandenburg,55.96379126730564,945,True
37431615,Brandenburg,8.146964856230031,2,False
29481337,Brandenburg,42.2790202342918,686,True
30360020,Brandenburg,47.23109691160809,609,True
36471636,Brandenburg,31.36315228966986,168,True
32392350,Brandenburg,30.244941427050055,445,True
31502039,Brandenburg,7.24174653887114,15,False
42536002,Brandenburg,39.72310969116081,509,True
32512151,Brandenburg,9.158679446219383,18,False
32464601,Brandenburg,8.78594249201278,9,False
29490617,Brandenburg,4.206602768903089,2,False
32502105,Brandenburg,12.726304579339724,51,False
35522580,Brandenburg,8.67944621938232,9,False
33442430,Brandenburg,35.94249201277955,477,True
36441862,Brandenburg,55.6975505857295,955,True
29443680,Brandenburg,53.674121405750796,899,True
31439300,Brandenburg,15.921192758253461,136,True
41500669,Brandenburg,60.54313099041534,269,True
31464501,Brandenburg,6.443024494142705,2,False
32502102,Brandenburg,13.578274760383385,52,False
31512063,Brandenburg,10.33013844515442,8,False
39506107,Brandenburg,4.63258785942492,1,False
42486014,Brandenburg,49.094781682641106,408,True
32464606,Brandenburg,50.798722044728436,839,True
33470959,Brandenburg,8.732694355697552,15,False
31502037,Brandenburg,11.767838125665602,16,False
37501761,Brandenburg,9.850905218317358,13,False
38431560,Brandenburg,51.81043663471778,893,True
45466812,Brandenburg,43.024494142705,2,True
41466509,Brandenburg,42.86474973375932,40,True
32512169,Brandenburg,8.572949946751864,10,False
30429666,Brandenburg,12.726304579339724,11,False
29370020,Brandenburg,51.91693290734825,578,True
36422930,Brandenburg,10.543130990415335,34,False
29350020,Brandenburg,37.273695420660275,586,True
32399974,Brandenburg,23.695420660276888,31,True
29360017,Brandenburg,28.434504792332266,339,True
40476206,Brandenburg,8.25346112886049,2,False
33475010,Brandenburg,62.03407880724174,545,True
38470301,Brandenburg,43.82321618743344,23,True
39431452,Brandenburg,8.572949946751864,6,False
37451332,Brandenburg,80.40468583599574,778,True
46478042,Brandenburg,40.46858359957402,54,True
36442210,Brandenburg,12.140575079872203,12,False
39549066,Brandenburg,10.702875399361023,42,False
30491505,Brandenburg,8.359957401490947,5,False
33442498,Brandenburg,13.099041533546327,8,False
38532836,Brandenburg,9.424920127795527,9,False
36405943,Brandenburg,28.700745473908412,31,True
27462311,Brandenburg,52.39616613418531,673,True
31502053,Brandenburg,9.531416400425986,7,False
30370021,Brandenburg,26.198083067092654,328,True
33437090,Brandenburg,8.732694355697552,5,False
31449210,Brandenburg,6.070287539936102,1,False
31502091,Brandenburg,10.170394036208732,18,False
32429805,Brandenburg,15.921192758253461,20,False
33512293,Brandenburg,4.952076677316294,19,False
34480965,Brandenburg,9.052183173588926,17,False
32454663,Brandenburg,9.531416400425986,9,False
33455426,Brandenburg,12.619808306709265,19,False
38510161,Brandenburg,5.857294994675186,9,False
35442314,Brandenburg,12.300319488817891,39,False
38421592,Brandenburg,20.926517571884983,59,True
39441714,Brandenburg,7.987220447284344,1,False
36405972,Brandenburg,29.44621938232162,31,True
30429065,Brandenburg,8.78594249201278,9,False
45476010,Brandenburg,48.08306709265175,36,True
29491338,Brandenburg,42.119275825346115,672,True
35432400,Brandenburg,12.140575079872203,87,True
38451286,Brandenburg,8.413205537806178,5,False
28452408,Brandenburg,53.03514376996805,931,True
34480962,Brandenburg,9.371671991480298,3,False
36532681,Brandenburg,5.058572949946752,7,False
31502036,Brandenburg,10.063897763578275,7,False
30480881,Brandenburg,37.273695420660275,14,True
33455011,Brandenburg,14.270500532481364,18,False
42510399,Brandenburg,53.833865814696495,4,True
32512157,Brandenburg,8.998935037273695,7,False
32502103,Brandenburg,9.26517571884984,2,False
33502260,Brandenburg,45.740149094781685,723,True
30360010,Brandenburg,30.724174653887115,328,True
31512062,Brandenburg,6.17678381256656,13,False
43473623,Brandenburg,72.73695420660276,1350,True
32512168,Brandenburg,13.36528221512247,61,True
36422952,Brandenburg,10.383386581469649,29,False
32502104,Brandenburg,5.484558040468584,9,False
40486076,Brandenburg,18.10436634717785,162,True
37413740,Brandenburg,9.904153354632587,13,False
32512150,Brandenburg,5.804046858359958,13,False
39441116,Brandenburg,8.945686900958465,10,False
32464600,Brandenburg,9.478168264110757,9,False
31502031,Brandenburg,8.67944621938232,10,False
28330005,Brandenburg,7.827476038338658,22,False
26471097,Brandenburg,28.221512247071352,504,True
38522800,Brandenburg,11.608093716719916,39,False
36412962,Brandenburg,34.07880724174654,127,True
36441897,Brandenburg,28.647497337593187,442,True
37394620,Brandenburg,59.63791267305645,743,True
36441863,Brandenburg,55.59105431309904,955,True
33470960,Brandenburg,96.80511182108627,1588,True
27370001,Brandenburg,36.79446219382322,574,True
29443681,Brandenburg,53.72736954206603,899,True
30438520,Brandenburg,71.77848775292864,1280,True
34512425,Brandenburg,8.040468583599573,21,False
45496006,Brandenburg,53.78061767838126,928,True
32512166,Brandenburg,5.963791267305645,5,False
39451180,Brandenburg,10.063897763578275,12,False
37431614,Brandenburg,8.25346112886049,4,False
28400223,Brandenburg,8.626198083067091,9,False
41476552,Brandenburg,8.945686900958465,18,False
43476152,Brandenburg,67.30564430244942,1245,True
42536003,Brandenburg,40.415335463258785,565,True
29370010,Brandenburg,8.732694355697552,9,False
32392351,Brandenburg,30.031948881789138,445,True
33452454,Brandenburg,11.075612353567625,8,False
29438110,Brandenburg,10.117145899893504,23,False
35459953,Brandenburg,20.18104366347178,87,True
31419708,Brandenburg,9.478168264110757,9,False
36471402,Brandenburg,10.80937167199148,22,False
32445310,Brandenburg,8.626198083067091,9,False
26471099,Brandenburg,38.019169329073485,482,True
37501769,Brandenburg,8.25346112886049,5,False
40441040,Brandenburg,34.877529286474974,447,True
31471813,Brandenburg,11.608093716719916,57,True
30438511,Brandenburg,46.64536741214057,757,True
29501405,Brandenburg,39.829605963791266,621,True
30509090,Brandenburg,9.691160809371672,13,False
44526005,Brandenburg,32.16187433439829,438,True
33402090,Brandenburg,35.623003194888184,388,True
33522347,Brandenburg,6.3897763578274756,12,False
43486000,Brandenburg,34.82428115015975,44,True
38535103,Brandenburg,37.752928647497335,480,True
35442203,Brandenburg,11.395101171458998,4,False
29391202,Brandenburg,14.43024494142705,28,False
28440029,Brandenburg,77.36954206602769,8,True
34481534,Brandenburg,8.20021299254526,5,False
29410630,Brandenburg,45.52715654952076,466,True
37441882,Brandenburg,10.649627263045794,5,False
36432280,Brandenburg,56.33652822151225,955,True
32455003,Brandenburg,22.896698615548456,261,True
31500622,Brandenburg,9.904153354632587,24,False
36451342,Brandenburg,13.844515441959532,14,False
31510212,Brandenburg,9.26517571884984,13,False
34402015,Brandenburg,30.244941427050055,427,True
32439510,Brandenburg,78.64749733759318,1407,True
31481174,Brandenburg,10.702875399361023,17,False
37441840,Brandenburg,9.584664536741213,8,False
31449104,Brandenburg,9.105431309904153,11,False
28501101,Brandenburg,9.052183173588926,6,False
41516011,Brandenburg,54.898828541001066,977,True
42519198,Brandenburg,69.54206602768903,325,True
43453538,Brandenburg,5.537806176783812,10,False
35406370,Brandenburg,11.022364217252397,29,False
42473638,Brandenburg,61.07561235356762,678,True
30401381,Brandenburg,15.069222577209798,13,False
35406384,Brandenburg,12.034078807241746,26,False
42517005,Brandenburg,4.63258785942492,1,False
41486604,Brandenburg,9.584664536741213,26,False
37539448,Brandenburg,39.936102236421725,4,True
37441878,Brandenburg,57.18849840255591,1001,True
29438430,Brandenburg,15.228966986155484,9,False
44486014,Brandenburg,70.28753993610223,1145,True
33522325,Brandenburg,7.082002129925452,17,False
33451751,Brandenburg,66.29392971246007,1166,True
36412040,Brandenburg,37.32694355697551,565,True
36441989,Brandenburg,18.743343982960596,163,True
35532632,Brandenburg,8.572949946751864,2,False
27485004,Brandenburg,37.32694355697551,366,True
35459843,Brandenburg,18.69009584664537,49,False
30410630,Brandenburg,63.418530351437695,1113,True
38441730,Brandenburg,31.576144834930776,480,True
37539423,Brandenburg,10.063897763578275,4,False
37539047,Brandenburg,18.69009584664537,213,True
31481923,Brandenburg,13.099041533546327,93,True
29519030,Brandenburg,36.04898828541001,2,True
31445100,Brandenburg,9.424920127795527,5,False
35432575,Brandenburg,11.608093716719916,17,False
34426024,Brandenburg,8.146964856230031,1,False
34447013,Brandenburg,35.99574014909478,565,True
30454311,Brandenburg,87.75292864749734,1560,True
33427180,Brandenburg,15.015974440894569,88,True
35422521,Brandenburg,32.32161874334398,477,True
45468060,Brandenburg,44.72843450479233,7,True
29510149,Brandenburg,47.12460063897764,34,True
37485037,Brandenburg,61.395101171459,553,True
41535001,Brandenburg,39.29712460063898,565,True
27505013,Brandenburg,63.63152289669861,366,True
37539424,Brandenburg,39.829605963791266,4,True
39486037,Brandenburg,42.438764643237484,370,True
38441701,Brandenburg,7.507987220447284,18,False
31481915,Brandenburg,8.67944621938232,10,False
35416180,Brandenburg,10.223642172523961,37,False
35442250,Brandenburg,5.644302449414271,6,False
39471203,Brandenburg,12.35356762513312,44,False
37505011,Brandenburg,33.75931842385517,53,True
39451260,Brandenburg,9.211927582534612,9,False
45468056,Brandenburg,11.288604898828542,61,True
45488025,Brandenburg,52.76890308839191,2,True
28463233,Brandenburg,53.24813631522897,895,True
36451329,Brandenburg,8.093716719914804,3,False
36441987,Brandenburg,24.440894568690098,89,True
32465403,Brandenburg,60.063897763578275,984,True
39471204,Brandenburg,12.140575079872203,44,False
36461326,Brandenburg,31.416400425985092,462,True
34426015,Brandenburg,6.230031948881789,5,False
40496307,Brandenburg,9.105431309904153,12,False
30463569,Brandenburg,37.59318423855165,15,True
28463234,Brandenburg,53.51437699680511,895,True
37529025,Brandenburg,35.356762513312034,41,True
32449205,Brandenburg,10.27689030883919,20,False
33402098,Brandenburg,26.304579339723112,156,True
28501107,Brandenburg,20.394036208732693,127,True
31481186,Brandenburg,9.371671991480298,10,False
34417503,Brandenburg,3.1948881789137378,12,False
34471523,Brandenburg,20.23429179978701,161,True
35406376,Brandenburg,8.67944621938232,5,False
34532504,Brandenburg,8.998935037273695,10,False
37539449,Brandenburg,39.936102236421725,4,True
33417575,Brandenburg,42.2790202342918,457,True
34402025,Brandenburg,8.30670926517572,5,False
41516010,Brandenburg,76.8370607028754,1412,True
33465509,Brandenburg,59.7444089456869,981,True
31449105,Brandenburg,8.945686900958465,7,False
42517003,Brandenburg,8.20021299254526,5,False
32449202,Brandenburg,8.572949946751864,9,False
41510121,Brandenburg,21.352502662406817,231,True
27440150,Brandenburg,31.948881789137378,477,True
34532503,Brandenburg,11.235356762513312,109,True
35412785,Brandenburg,12.247071352502664,28,False
37539447,Brandenburg,39.8828541001065,4,True
45493438,Brandenburg,72.36421725239617,1350,True
36490281,Brandenburg,59.63791267305645,241,True
34481535,Brandenburg,8.25346112886049,5,False
28440010,Brandenburg,78.00851970181044,22,True
41496009,Brandenburg,34.291799787007456,610,True
37423400,Brandenburg,8.146964856230031,1,False
33522341,Brandenburg,8.093716719914804,1,False
36432281,Brandenburg,56.123535676251336,955,True
34480880,Brandenburg,31.842385516506923,186,True
37530165,Brandenburg,8.146964856230031,14,False
32455002,Brandenburg,22.843450479233226,261,True
32529250,Brandenburg,15.921192758253461,98,True
29501404,Brandenburg,38.977635782747605,622,True
28441303,Brandenburg,22.097976570820023,278,True
45496172,Brandenburg,58.94568690095847,123,True
35432347,Brandenburg,8.413205537806178,5,False
43486001,Brandenburg,45.580404685835994,75,True
29391203,Brandenburg,15.282215122470713,28,False
42529154,Brandenburg,68.21086261980831,214,True
33427520,Brandenburg,35.67625133120341,557,True
36461327,Brandenburg,31.895633652822152,462,True
34426014,Brandenburg,8.892438764643238,10,False
37540417,Brandenburg,4.685835995740149,4,False
42500025,Brandenburg,26.411075612353567,453,True
33392320,Brandenburg,9.744408945686901,16,False
36451921,Brandenburg,13.738019169329075,43,False
36441981,Brandenburg,41.640042598509055,334,True
30463568,Brandenburg,37.59318423855165,12,True
37539048,Brandenburg,8.466453674121405,5,False
36459946,Brandenburg,13.205537806176784,54,True
36451317,Brandenburg,11.821086261980831,4,False
38431483,Brandenburg,8.78594249201278,3,False
39471202,Brandenburg,12.247071352502664,44,False
26390032,Brandenburg,37.32694355697551,565,True
36412070,Brandenburg,59.63791267305645,965,True
37441682,Brandenburg,8.20021299254526,1,False
40496301,Brandenburg,28.27476038338658,83,True
34426013,Brandenburg,9.105431309904153,10,False
39506010,Brandenburg,95.10117145899893,1774,True
31481914,Brandenburg,8.892438764643238,6,False
35416181,Brandenburg,6.443024494142705,5,False
38441700,Brandenburg,9.850905218317358,6,False
26510037,Brandenburg,79.65921192758253,1404,True
36451328,Brandenburg,8.093716719914804,3,False
36441972,Brandenburg,11.501597444089457,4,False
37529023,Brandenburg,19.116080937167197,33,False
40431025,Brandenburg,8.25346112886049,5,False
39496054,Brandenburg,7.987220447284344,1,False
35532634,Brandenburg,12.673056443024494,44,False
35422520,Brandenburg,32.16187433439829,477,True
38451306,Brandenburg,8.20021299254526,5,False
32409915,Brandenburg,90.68157614483493,1703,True
33532383,Brandenburg,16.40042598509052,55,True
31481922,Brandenburg,8.945686900958465,11,False
31491982,Brandenburg,21.1395101171459,261,True
31445101,Brandenburg,9.850905218317358,6,False
34447012,Brandenburg,35.46325878594249,481,True
39515055,Brandenburg,64.37699680511182,1158,True
34426025,Brandenburg,8.30670926517572,2,False
27400244,Brandenburg,9.105431309904153,9,False
39540250,Brandenburg,22.417465388711395,343,True
35459842,Brandenburg,15.974440894568689,78,True
34426022,Brandenburg,8.20021299254526,1,False
33532384,Brandenburg,15.4419595314164,44,False
36441988,Brandenburg,15.54845580404686,62,True
33522324,Brandenburg,11.341853035143771,8,False
30453790,Brandenburg,14.909478168264112,9,False
34427104,Brandenburg,22.044728434504794,187,True
40510023,Brandenburg,78.00851970181044,1243,True
39496091,Brandenburg,54.57933972310969,19,True
45468059,Brandenburg,8.25346112886049,5,False
42516182,Brandenburg,53.24813631522897,977,True
27400243,Brandenburg,9.052183173588926,9,False
29463384,Brandenburg,8.67944621938232,9,False
35481611,Brandenburg,10.80937167199148,37,False
37471699,Brandenburg,30.564430244941427,76,True
33522339,Brandenburg,8.626198083067091,7,False
31481907,Brandenburg,19.06283280085197,129,True
27519033,Brandenburg,9.691160809371672,5,False
37404601,Brandenburg,19.169329073482427,194,True
35416166,Brandenburg,7.987220447284344,1,False
38431490,Brandenburg,9.158679446219383,5,False
32520960,Brandenburg,6.815761448349308,4,False
39486014,Brandenburg,7.933972310969116,1,False
37441837,Brandenburg,8.413205537806178,7,False
40506351,Brandenburg,38.81789137380191,62,True
27410232,Brandenburg,9.637912673056443,9,False
41526051,Brandenburg,75.45260915867945,820,True
29463383,Brandenburg,10.170394036208732,9,False
31464630,Brandenburg,15.069222577209798,16,False
32455426,Brandenburg,57.77422790202343,941,True
39441477,Brandenburg,12.99254526091587,100,True
29519013,Brandenburg,38.498402555910545,2,True
36441950,Brandenburg,33.86581469648562,421,True
39536005,Brandenburg,41.640042598509055,565,True
33522337,Brandenburg,8.30670926517572,3,False
31410787,Brandenburg,49.14802981895633,799,True
33392108,Brandenburg,8.413205537806178,4,False
38491759,Brandenburg,8.25346112886049,5,False
31445115,Brandenburg,51.118210862619804,463,True
41526058,Brandenburg,66.24068157614484,1170,True
38461741,Brandenburg,8.20021299254526,5,False
28350020,Brandenburg,47.12460063897764,574,True
29410640,Brandenburg,44.83493077742279,743,True
41526060,Brandenburg,63.73801916932907,1171,True
34471563,Brandenburg,20.23429179978701,161,True
31481931,Brandenburg,86.90095846645367,1561,True
36441968,Brandenburg,15.654952076677317,7,False
31491991,Brandenburg,57.135250266240675,1055,True
33532390,Brandenburg,9.158679446219383,15,False
37413680,Brandenburg,8.998935037273695,3,False
34407725,Brandenburg,13.312034078807242,37,False
45473608,Brandenburg,47.763578274760384,32,True
38451315,Brandenburg,26.783812566560172,101,True
43453718,Brandenburg,79.55271565495208,1413,True
38441785,Brandenburg,17.838125665601705,22,False
31464655,Brandenburg,11.767838125665602,15,False
32439502,Brandenburg,50.42598509052183,799,True
41456003,Brandenburg,68.31735889243876,515,True
28470002,Brandenburg,29.179978700745473,358,True
36451957,Brandenburg,46.37912673056443,615,True
39511821,Brandenburg,17.784877529286476,200,True
34396780,Brandenburg,6.975505857294994,17,False
34491544,Brandenburg,14.589989350372736,88,True
27521006,Brandenburg,6.656017039403621,9,False
34532517,Brandenburg,10.27689030883919,23,False
37480997,Brandenburg,10.436634717784878,48,False
41486616,Brandenburg,63.09904153354633,1145,True
38441782,Brandenburg,17.51863684771033,22,False
32455020,Brandenburg,58.94568690095847,1004,True
31481962,Brandenburg,8.945686900958465,5,False
27511009,Brandenburg,8.998935037273695,17,False
27410250,Brandenburg,31.09691160809372,455,True
38441749,Brandenburg,8.945686900958465,4,False
34532521,Brandenburg,8.626198083067091,2,False
35480931,Brandenburg,70.87326943556975,1283,True
28438121,Brandenburg,27.103301384451544,340,True
38451384,Brandenburg,10.543130990415335,37,False
31454653,Brandenburg,5.9105431309904155,4,False
29519047,Brandenburg,47.657082002129926,571,True
35405945,Brandenburg,28.700745473908412,27,True
28441310,Brandenburg,55.48455804046858,931,True
28340011,Brandenburg,36.63471778487753,574,True
33481557,Brandenburg,13.525026624068156,55,True
43453716,Brandenburg,44.88817891373802,3,True
43498117,Brandenburg,80.19169329073482,1043,True
28500652,Brandenburg,6.656017039403621,22,False
38441747,Brandenburg,8.945686900958465,7,False
29519040,Brandenburg,38.391906283280086,2,True
34417713,Brandenburg,9.79765708200213,12,False
34447063,Brandenburg,41.42705005324814,566,True
30460968,Brandenburg,36.687965921192756,9,True
36461393,Brandenburg,51.863684771033014,894,True
36432266,Brandenburg,8.25346112886049,15,False
34532526,Brandenburg,54.84558040468583,997,True
32529244,Brandenburg,21.352502662406817,199,True
37431579,Brandenburg,8.146964856230031,3,False
36441935,Brandenburg,9.584664536741213,12,False
42496913,Brandenburg,8.093716719914804,1,False
28360224,Brandenburg,96.53887113951012,1779,True
43488127,Brandenburg,43.66347177848775,14,True
37413820,Brandenburg,9.26517571884984,5,False
31454608,Brandenburg,7.24174653887114,2,False
27410202,Brandenburg,9.158679446219383,9,False
28350021,Brandenburg,47.12460063897764,574,True
45478018,Brandenburg,73.9084132055378,513,True
30400670,Brandenburg,63.47177848775293,1113,True
37413681,Brandenburg,9.211927582534612,5,False
35532626,Brandenburg,8.519701810436635,2,False
29519023,Brandenburg,9.637912673056443,19,False
37441838,Brandenburg,8.519701810436635,11,False
36441951,Brandenburg,33.54632587859425,442,True
33407900,Brandenburg,33.59957401490948,558,True
31481908,Brandenburg,36.2087326943557,570,True
30472268,Brandenburg,39.19062832800852,113,True
37520179,Brandenburg,33.17358892438765,4,True
37539430,Brandenburg,41.21405750798722,23,True
29519024,Brandenburg,38.65814696485623,6,True
41469011,Brandenburg,24.866879659211925,384,True
41526059,Brandenburg,75.66560170394037,1412,True
32455411,Brandenburg,9.957401490947817,9,False
31419861,Brandenburg,20.820021299254527,80,True
33522336,Brandenburg,10.383386581469649,14,False
33392100,Brandenburg,74.4408945686901,1397,True
43516003,Brandenburg,57.56123535676251,981,True
32455418,Brandenburg,11.448349307774228,9,False
35532628,Brandenburg,7.77422790202343,12,False
28360027,Brandenburg,42.2790202342918,586,True
39451280,Brandenburg,40.6283280085197,643,True
29519012,Brandenburg,38.33865814696485,2,True
37471002,Brandenburg,53.24813631522897,923,True
38451325,Brandenburg,26.57082002129925,101,True
31410788,Brandenburg,49.14802981895633,799,True
28360020,Brandenburg,28.115015974440894,455,True
31429400,Brandenburg,12.300319488817891,80,True
29463385,Brandenburg,8.626198083067091,9,False
37441690,Brandenburg,52.87539936102237,626,True
37404600,Brandenburg,19.169329073482427,194,True
36412062,Brandenburg,9.052183173588926,14,False
32455420,Brandenburg,9.211927582534612,9,False
36461392,Brandenburg,51.863684771033014,894,True
